text,label
gotta pack for trip with daddy and granny. poo! i will be SO bored. ,0
Following the events in Iran. Bomb went off in Tehran. Peaceful protest getting ugly  Might give govt a reason to use force,0
@crystalmulligan don't worry its only presale ,1
@One_StepCloser and they tookher phone and ipod too  ,0
@robertashley Beautiful ,0
@SophiaRoxanne i have a sister like that. ,0
@jdpeck16 mr scoops does spoil me a little I have a cleaning lady that does all the deep cleaning ,1
"Ok, people. Time for some serious deals and steals. ",1
"@picfighter lol @leslamb good one lol. Hey bryan, clone someone like pastor les ",1
I got up at 7:30 in the evening. ,1
@JasonStatham1 Well pass then on then as we would all like to know as well ,1
"I will be out at Englewood Beach all day tomorrow for my early birthday/going away to the U.K. party; all welcome, call me for directions ",1
@asuckomadick i love andy alot. ,1
"@sheeennen are you sick, too?  i can't go to school for a week.",0
Feeling awful!!....I hate being sick.. ,0
"my twitter scope is usually 90% right, odd.  just try to rise again?",0
@KrisAllenmusic visit here ,1
Sexual Chocolate may be one of the best bands ever formed! Just jokin  http://myloc.me/2Tn0,1
@ddlovato http://twitpic.com/59s0j - ur such a nerd.   but we love u. ,1
Totally addicted to www.Stripperweb.com. Its WAYY better than the spiral! ,1
@userealbutter Thank you for the love Jen! I'm glad I'm able to make you laugh ,1
@TeamJacobjobros That's awesome! Same here dude. ,1
"@lynnakay got it, savin to favourites  thanks",1
another rainy day  blahh going back to sleep!,0
@jakeashley that shirt is awesome   cant wait to buy one ,1
is so tired but can?t sleep ,0
Waking up and wishing everyone a Happy Father's Day! Now I gotta head to work. ,0
@smmak You're welcome   Have a wonderful weekend...,1
"bad mood. Your right, @cesss_ily, I am aggrivated ",0
"@ThingsMomsLike Oooh, that's ugly.  Sounds like he's learning a lot, none of it good. ",0
first day back in reality. off to work now after my 4 mysterious days missing from everything. im rly hoping no one asks where ive been ,0
's graduating today!! ,1
@Iyarchie pretty much the same.. since we're in the same country hahaha!  were your clesses suspended last week?,1
listening to Jumper(Third Eye Blind) & Journey ,1
my cheeks hurt lots and i have to go to rehearsal again  but praying for an AWESOME night at CA! god can do so much tonight!!,0
UGH...I NEED SOME ALLERGY MEDS ASAP ,0
"sitting outside, enjoying the sunshine, reading 'gods in alabama' and eating a roundtrees icelolly...this is the life hahaha ",1
WCI was SO FUN that i can actually remember this year! so much for the after after party ,0
@GMA everytime I click on a link from you it doesn't ever work. ,0
i need some hot sauce 4 this spagetti..who n ypsi? @robthesigma @djmobeatz @kikilp @ANYONE? im desperate ,0
#everybody knows ... everybody knows# that should definately be some kind of motivation to quit smoking i say ! ,1
i'll talk to mi mejor amiga (lol) via skype in a few mins.. thats always fun  <3,1
"been doing the sun bathing thing for 30 mins and got a bit of colour, suppose i should do housework now ",0
Ughhh my favorite shorts are lost in the abyss that is my closet ,0
My grandma is going to be in intensive care for the next week. I hope she gets better soon ,0
Getting ready for my five hour meeting. Will probably experience twitter withdrawal ,0
"great surprise - a new episode of Pushing Daisies on the DVR! but it is bittersweet, only three new episodes that were already filmed. ",0
Back to work   wish I could start the weekend over!!!!,0
send me predictions or tweet them  ! ,1
"@iamdpbeltran opps, thought we could share the manok  Yep @vewe is. Gulp!",1
hungry. but i won't waste money on food cos i'd only lose my appetite after a bite or so... ,0
@aka55 aha i let him go because he didnt love me anymore ,0
coke on my pc... so bad ,0
Man it really sucks when you can't stop thinking about someone even though you know they're not thinking about you. ,0
"@tylercamille hahahha. Yeaman, my poor lil legs thighs n feet! ",0
"@simple_sy can't am sorry, really wanna come bt bhai is leaving tomorrow....so wanna spend time with him..  there is always a next time",0
on the plane about to take off for kansas city. see y'all when I get there. ,1
off to get some rest! ,1
@ariasweb Hmmm...Imma have on rose gold shoes and fluffy curly fro-ish hair. Either a purple or black dress. ,1
@smosh  uhhh  i went to Niagara falls... without him ,0
Iam In Need Of Some Moral Support Now ,0
@InsaneXade I used to use that one...crashed on me a lot ,0
Looks to be a rainy week. Hurrah.  ,0
Dog's killin' me  It comes here and wants pettin' 'n scratchin' n' then it runs away. Only 2 come back in two minutes.,0
"I want an Iphone, and a Wii, and a DS, and a video camera, and a portable external harddrive, and and and.... I need more money ",0
I have to choose between @pink and @Essendon_FC on Sunday and @pink wins. I'm shattered.  Why can't I be healthy enough to go to both?,0
someone stop the world....i wanna get off!!  ,0
While You Were Sleeping @Katchooo has written about her 4am photo experience http://is.gd/r5D3 ,1
SBS 2003 or SBS 2008! Damned if you do and damned if you don't!  Fun times at GCH!,1
I am a recent ugoslov ,1
"@leelaa I lived on Maui from 1987 to 2005. Love it! ...""Maui no ka `oi"" ",1
"packed up 2 garbage bags of stuff to throw out, and one box full of books... moving is always fun  life gets a little bit more organized",1
"@slidingscorpion @razZ0r Sometimes I think the whole ld50 gang should get up and move over to Facebook, Twitter and similar sites. ",1
@JasonJMikeMgmt Im good  but not ready for the DC show cuz im in LA   what up with CD when can we expect to hear from him?,0
"Installed Tweetie (http://tinyurl.com/c4afam) on both desktop and laptop - nice piece of software with polished UI, will keep it ",1
@worldofnokia Really? Put me out of my misery and tell me I can't re-contract with a new handset ,0
Very sad because I will be working while aventura will be in 34 st and I can't make it.  ,0
"I am uber, uber sad I'm going to miss @wintersleep on Friday at Dundas Square because I'll be working at the Edge down the street ",0
@MaryJoRs lol....i swear i always eat while chachaing ,1
@ChristieKeith Just the birds chorus that wakes you up before you start the coffee! ,1
Goodnight and goodbye!! OMJOE i love that song ,1
@ByDezin you're welcome Suzanne  how's phoenix arizona treating you ?,1
@TwilightLexicon i hope #3ImportantWordsTYChris becomes a trend ,1
in sunshine coast with kassie(my love). home tomorrow night ,0
Welcome JennyROM and Ginny!  @1_Jenny_Love / @fairybaby06,1
71 day's until Jonas Brothers concert at Nassau Coliseum ,1
@VioletsCRUK your pics are great hunni ,1
"My friend works 4 Delta @ JFK airport, flys 4 free & missed her flight. Now she's on standby 4 another 1, pray she gets on! ",1
@amy_becker i love you. ,1
good morning  its raining again....,1
@nicole I bow to your sheer nerd power. ,1
"""I am on a 24 hour champange diet""  sike. I'm still drinking Kool-aid..... ",1
@addieking babysitting  made dinner had drinks/so much fun but missed out big time on @net2no tonight! ughh keep missing out on the crew!!,0
@maddisondesigns Oh dear. Reminds me so much of my old Acer laptop. It cost me $1k over 5 yrs to keep it alive ,0
It's too early and it's too cold ,0
Back @ Project Lessons. Doing nothing ,1
At chick fil a doin inventory and month end package  kind of lonely job...,0
is sore all over from boot camp....why do I punish myself ,0
@Holani that was very quick ,1
@Jlop  {{PaPa JoHn where the fuck have you been!?!?!?!? make me get a twitt then abandan me!!!}}  ,0
Just got outta the shower i'm off to bed wish me luck for my transfer ,1
@jessemeyer no  that's the worst part... i don't even have a cool story. i was drunk and hit my teeth on a rail.,0
@ananyah I'm glad you did  Whoopi got an Oscar for it.,1
can someone tell me the ending of i know what you did last summer? i'm getting kinda creeped out ,0
I WANT SOME new INK already!!!!! ,0
Left the house but forgot to repaint my toes! I feel so naked! ,0
@theSLaBeouf I'm at home. Sick. ,0
I think I sprang my wrist  it hurts soooo bad ,0
has redone his wallapaper in twitter. Now you guys can see my name more well ,1
What the hell? I tried to touch my cat but she ran away ,0
busiest day of my life. four teeth drilled. getting two more drilled on wed. and a crown. fml. writing thank yous till sleep time. ,0
@jodabone haha fine. We'll share the beach ,1
@mitchelmusso when does it come out in the UK  ???? xxxxxxx,0
@TraceCyrus You're going to love Finland! :' ) I'm so sad that I'm not able to go to your concert. ,0
@MattPalm we wanna see u again!!!!u're so nice ,1
"textsfromlastnight: ""(773) Just saw a man jogging.  For recreation.  At 3am.  Who's he training to be, Batman?""  @jkpriz, was that you? ",1
going to sleep! possibly going to Ikea w/ Neil on Wed. to find dishes & other cool stuff. life is grrreat ,1
My fucking cat ate my ice cream while I was helping my other cat get his claws free. I WAS HOLDING THE BOWL! Little douche. ,0
is feeling rubbish  Miss him loads,0
@KFearson2 @RScottGrubb  ugh thanks for getting my hopes up ,0
@r0ckergirl14  Good to hear,1
Wow it's already fridaay yesss  Elections at school today!!,1
@mjohnson16 good to be back but already missing @andytank and Maui. It's his responsibility to post pix! ,1
arghhhhhhhhhhhhhhh,0
@waynemansfield Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,1
"@natechan it was at the Town Hall Woolies, so not local  BTW congrats on making the grand final in the band comp, will try to be there!",0
Home now  phone with jason and it's off to bed i go  good night and good night,1
oh and stressed double sad face  ,0
Got back from Jackies just now. I slept almost the whole time there.. WTF. lol @JLH22 next time just give me regular tynelol not PM. ,0
thinks her hair is too short.  http://plurk.com/p/ucnjh,0
"@ragavin thats the problem. Shadow vs spider, joe vs dragon, then those winners face. Plus crane vs scorp. Just sad all around ",0
@carltonreid Would be great if you could get it down the halls  You would see me. But a car can get all the way round the velodrome,1
"@QthePhotog Greetings, Soror!  ",1
In pain. Us poor women. ,0
@VincentHunt Getting back on friendfeed and trying to separate it from twitter. Sick @ work ,1
Lakers win! Now hate on it! LOL have a goodnight everyone ,1
"yummy rb vi@by_starla ~ can't get enough of this, love it.  The furballs are doing great.  Hope you are too  ? http://blip.fm/~5iyd3",1
Back to work w/ a lot to do   I also have a lot of Tweets to go through from when I was away. My Twitter may be a little neglected today.,0
@obviouslyash ,1
"@NoRainNoRainbow like, i wanna meet kage so bad!  and andy is just awesome. don't know the other guys well enough. save hott mix ",1
I smashed my finger almost two hours ago. It is still throbbing  i hate my finger right now.,0
@mrfresh_2def lol but its for a good cause tho! Too see my bestie!  SHould i skip? or no?,0
"Working out on the 90 day exercise dvd I bought from the infomercial. I'm liking the results that will come, but, bootcamp is bootcamp... ",0
can't wait for E3 coverage to start ,1
@kandydevil Wow! Rach goes for Drag Queens. What a breaking story. Would I dress in drag to do you? hmmmmmm? That would make some porno! ,1
@maufeitioblog obviously ,1
have you Bing'ed today? ,1
is sedey. Ghazi demam. Might hv to cancel the shoot fr tomolo ,0
It's not as good as i hoped ,0
damn...my bike is down.  fuckin' road rash burns like a bitch ,0
"@MavericktoMars Yeah, I'm a friend of Doms. See you have started talking to Matt Tuck too. So cool. Seing Bullet this sumer for 2nd time. ",1
In the dark......literally.  Power's out. ,0
"I'm in the best mood  I think I gotta go to bed now, it is 3:23 after all. lol Goodnight Twitter freaks ;D <3",1
@zelizy it's cuz my photo sizes are darn huge ,0
@mileycyrus is loving miley cyrus and her music ,1
@TroyM7 sounds blissful Troy ,1
@matthewsheppard  thanks..... ill keep you updated!! lol ♥ my hamster,1
i really want to stay up until 1 but finals tomorrow ,0
Another glorious day ,1
@professorgreen & you still are not following me ,0
"Had the most AMAZING dinner; all homemade Mexican food, and all delicious ",1
